id,title,aliases,bpm,artist,level
597,木彫り鯰と右肩ゾンビ,木彫り鯰と右肩ゾンビ|右肩|僵尸|木雕鲇鱼|木雕|鲷鱼烧|右肩僵尸|肩周炎|木雕鲶鱼与右肩僵尸|木彫|大连海事大学校歌|木鲶鱼|木雕鲶鱼|拔小蒜|绸鱼烧,150,hanzo,STD 6 | STD 8 | STD 10+ | STD 13+
595,終わりなき物語,終わりなき物語|终物语|无尽物语|物语,150,クーナ(CV.喜多村英梨)「PHANTASY STAR ONLINE 2」,STD 5 | STD 7+ | STD 10+ | STD 12+
594,ハート・ビート,ハート・ビート|心跳2|心跳节拍|心跳|serina|heart beat|架子鼓|heartbeat,212,明坂 芹菜(CV:新田 恵海),STD 6 | STD 8 | STD 10+ | STD 13
593,CITRUS MONSTER,citrus monster|欧润吉|柑橙怪兽|柚子怪兽|橘怪|橘子怪兽|cm|🍊|桔子怪兽|橘子|citrusmonster|理财产品,220,D-Cee,STD 7 | STD 9 | STD 12+ | STD 14
591,エテルニタス・ルドロジー,エテルニタス・ルドロジー|aeternitas ludology|东方鼓动|永恒游戏学|八云紫,178,IRON ATTACK!,STD 5 | STD 7+ | STD 11 | STD 13+
590,ひれ伏せ愚民どもっ！,ひれ伏せ愚民どもっ！|佩恩|愚民|辉夜,180,ARM＋夕野ヨシミ (IOSYS) feat.miko,STD 5 | STD 7+ | STD 10+ | STD 13
589,No Routine,no routine|画苍浅学姐|绿色女人|东方龙|没有日常|三梦奇缘|杨墓|没门|龙女|蒙娜丽莎,163,A-One,STD 6 | STD 7 | STD 11 | STD 13
588,Hyper Active,hyper active|我们仨|黄卡车|泥头车|小黄车|撞大运|卡车|擎天柱|大卡车|大运重卡|百吨王,160,HiTECH NINJA,STD 6 | STD 9 | STD 13 | STD 13+
587,brilliant better,brilliant better|bb|黄色吉他|更精彩|金毛弹吉他,172,御形 アリシアナ(CV:福原 綾香),STD 5 | STD 7 | STD 11+ | STD 13
586,セハガガガンバッちゃう！！,セハガガガンバッちゃう！！|世嘉硬件娘|SBGA|sega hard girls|好几个娘们|世嘉硬件女孩,202,Hi☆sCoool! セハガール,STD 6 | STD 8 | STD 11 | STD 13
585,Barbed Eye,barbed eye|狗谷爱|坏眼|爸爸的爱,135,柿チョコ×みきとP,STD 5 | STD 7+ | STD 10+ | STD 13
583,Hand in Hand,hand in hand|手牵手|手拉手|hih|难忘今宵|握握手|诺基亚|手在手里面,128,livetune,STD 4 | STD 6 | STD 10 | STD 12+
578,洗脳,洗脳|洗脑,125,ゆりん・柿チョコ×Neru,STD 4 | STD 7 | STD 10+ | STD 12 | STD 12+
577,Infantoon Fantasy,infantoon fantasy|中指|两茄子|中指机器人|竖中指|🖕|🖕🏻|竖中指机器人|if|银莲花幻想|银莲花|NEO比中指,185,t+pazolite,STD 6 | STD 8+ | STD 10+ | STD 13+
576,パーフェクト生命,パーフェクト生命|完美生命|✌🏻😎✌🏻|生命,200,ナユタン星人,STD 6 | STD 8 | STD 10 | STD 13
575,高気圧ねこロック,高気圧ねこロック|高血压流汗黄豆|高气压猫猫头|高气压猫|高气压猫摇滚|高气压|马香远|高血压,260,小野隊長とJimmy親分,STD 6 | STD 8+ | STD 11+ | STD 13+
573,月に叢雲華に風,月に叢雲華に風|月遇丛云花遇风|月映丛云|摇摆阳|月风|月丛云华风|丛云伴月|小五|月云华风|月华|月丛云|闲云遮月清风袭花|月映从云花语风|丛云华|月从云华风|月隐於丛云花散於风,160,幽閉サテライト,DX 2 | DX 6 | DX 9 | DX 12+ ; STD 4 | STD 7 | STD 10 | STD 13
572,Invitation,invitation|！？|邀请|邀请函,147,れるりり feat.ろん,STD 4 | STD 7+ | STD 9+ | STD 13
569,恋愛裁判,恋愛裁判|恋爱裁判|情人节|逆转裁判|18z|有罪|恋爱审判,134,40mP,STD 4 | STD 7 | STD 10 | STD 11+
567,儚きもの人間,儚きもの人間|少女炼狱|人间|梦人间,180,豚乙女,STD 5 | STD 8 | STD 10+ | STD 13+
566,無敵We are one!!,無敵we are one!!|无敌|我们是一|奢香夫人|我们是无敌1|我们是1|无敌！我们是1|无敌我们是1|无敌we are one|无敌我们是一,190,イロドリミドリ,STD 5 | STD 8+ | STD 10 | STD 13+
564,Jimang Shot,jimang shot|囧仙|报纸歌|大叔唱歌|2015,164,じまんぐ,STD 6 | STD 7+ | STD 10+ | STD 13
563,少女幻葬戦慄曲 ～ Necro Fantasia,少女幻葬戦慄曲 ～ necro fantasia|幻葬|少女幻葬|死灵幻想曲,182,どぶウサギ,STD 6 | STD 8 | STD 10+ | STD 13+
562,蒼空に舞え、墨染の桜,蒼空に舞え、墨染の桜|妖梦|苍空舞|苍空飞舞墨染之樱|苍空|糯香柠檬茶|墨染|墨染樱,150,Silver Forest,STD 6 | STD 7 | STD 11 | STD 13
561,東方妖々夢 ～the maximum moving about～,東方妖々夢 ～the maximum moving about～|妖妖梦|东方不可拘束|东方妖梦|东方妖妖梦|车万不可拘束|妖梦,196,石鹸屋,STD 6 | STD 8 | STD 9+ | STD 13
560,橙の幻想郷音頭,橙の幻想郷音頭|橙|幻想乡音头|音头|🐱|橙舞|欢乐斗地主|橙音头|橙之幻想乡|橙的幻想乡音头,136,発熱巫女～ず,STD 5 | STD 7 | STD 11 | STD 13
558,FEEL the BEATS,feel the beats|ftb|感受节拍|fb,166,A-One,STD 5 | STD 8+ | STD 11+ | STD 13+ | STD 13+
556,頓珍漢の宴,頓珍漢の宴|珍顿汉|🥓|顿珍汉|🙏|顿珍汉宴|初音上菜|吃饭|顿珍汉之宴|顿震撼|汉尼拔之宴|顿珍汉吃席|顿珍宴,145,ピノキオピー,STD 5 | STD 8+ | STD 11+ | STD 13+
555,ありふれたせかいせいふく,ありふれたせかいせいふく|世界征服|初音围巾|围巾初音白背景|司空见惯的世界征服|司空见惯|红围巾,150,ピノキオピー,STD 5 | STD 7+ | STD 9+ | STD 13+
553,オモイヨシノ,オモイヨシノ|恋咏樱,168,loos feat. 柊莉杏,STD 4 | STD 7+ | STD 10+ | STD 13
552,ラブリー☆えんじぇる!!,ラブリー☆えんじぇる!!|女同14|可爱天使,173,あべにゅうぷろじぇくと feat.佐倉紗織&井上みゆ「パチスロ快盗天使ツインエンジェル」,STD 5 | STD 7 | STD 10 | STD 12
551,7thSense,7thsense|阿玛希斯特之死|7s|旗杆|第七个sensei|阿斯特瑞之死|七感|7|七拍子|7感|7th|第七感,150,削除,STD 6 | STD 8+ | STD 11+ | STD 14
544,厨病激発ボーイ,厨病激发,190,れるりり,STD 6 | STD 8 | STD 10+ | STD 13+
541,アージェントシンメトリー,アージェントシンメトリー|pink op|草莓章鱼|银对称性|银色对称|银对称|银色对称性|桃代主题曲|科目二|pink主题曲|方向盘|argent symmetry|白银对称|白银|sta|白银对称性,172,Sta feat.b,STD 5 | STD 7 | STD 10+ | STD 13 | STD 14
540,閃鋼のブリューナク,閃鋼のブリューナク|闪钢,140,sasakure.UK,STD 5 | STD 8+ | STD 11+ | STD 13+
539,すろぉもぉしょん,slow motion,160,ピノキオピー,STD 4 | STD 7 | STD 9+ | STD 12+
538,物凄い勢いでけーねが物凄いうた,物凄い勢いでけーねが物凄いうた|以惊人的气势发出了惊人的声音|物凄势|物凄|罪|白泽球|慧音|三倍ice☆cream|东方之血,180,Halozy,STD 5 | STD 7 | STD 9+ | STD 13
535,幾四音-Ixion-,幾四音-ixion-|几四音|急死银|幾四音|第四爱,210,M.S.S Project,STD 5 | STD 8+ | STD 10+ | STD 13
534,りばーぶ,りばーぶ|reverb|两个人喝茶|混响|友人对战,120,高橋菜々×岡部啓一(MONACA),STD 3 | STD 7 | STD 9+ | STD 11
533,言ノ葉遊戯,言ノ葉遊戯|言叶游戏|文字游戏|游戏,164,S!N・高橋菜々×ひとしずく・やま△,STD 4 | STD 7+ | STD 10+ | STD 12+
532,Counselor,counselor|小护士|律师|顾问,135,DECO*27 feat.echo,STD 4 | STD 7+ | STD 10+ | STD 12
530,初音ミクの消失,初音ミクの消失|标准消失|初音没有来|初音没来|消失|初音未来的消失|誓死守护公主殿下|标消失|dx消失|绿南十字|暴走p的消失,240,cosMo＠暴走P,DX 6 | DX 8 | DX 12 | DX 14 ; STD 6 | STD 8+ | STD 11+ | STD 13+
528,最終鬼畜妹・一部声,最終鬼畜妹・一部声|鬼叫|鬼畜妹一部声|蓝蓝路|一部声|易卜生|鬼畜妹|月女儿|月儿子青春版|最终鬼畜妹,200,ビートまりお,STD 6 | STD 8 | STD 11+ | STD 13+
527,四次元跳躍機関,四次元跳躍機関|四次元跳跃机关|大小姐|跳楼机|机关|跳跃机关|四次元|冰风,135,koutaq,STD 3 | STD 7 | STD 10+ | STD 13
526,Yet Another ”drizzly rain”,yet another ”drizzly rain”|姆q|帕秋莉,175,myu314 feat.あまね（COOL&CREATE）,STD 4 | STD 7+ | STD 10 | STD 12+
525,Aiolos,aiolos|艾欧洛斯|阿米诺斯|艾俄洛斯|肉包|aio|啊米诺斯,205,xi,STD 6 | STD 8+ | STD 12+ | STD 14
523,ストリーミングハート,ストリーミングハート|嘉然|流心|嘉然比心,210,DECO*27,STD 3 | STD 8 | STD 10+ | STD 13
521,Sweet Devil,恶魔|wqn cheng,132,八王子P,STD 4 | STD 7 | STD 11 | STD 12+
520,六兆年と一夜物語,六兆年と一夜物語|希腊奶|标六兆年|6m|六兆年|6000000000000年|六兆年零一夜物语|dx希腊奶|dx六兆年|安慕希|lzn,186,kemu,DX 4 | DX 7+ | DX 9 | DX 13+ ; STD 5 | STD 7+ | STD 10+ | STD 13+
519,Change Our MIRAI！,change our mirai！|改变未来|四对奶子|com|五个女人|五对奶子|中年男人|四大一小|五对柰子|小心彩绿|不含月铃姐妹|dx五对奶子|改变我们的未来,256,イロドリミドリ,DX 4 | DX 7+ | DX 10+ | DX 12+ ; STD 4 | STD 8 | STD 11 | STD 13
516,キャプテン・ムラサのケツアンカー,キャプテン・ムラサのケツアンカー|村纱水蜜|船长,190,ARM＋夕野ヨシミ (IOSYS) feat.山本椛,STD 6 | STD 7 | STD 11 | STD 13
512,Oshama Scramble!,oshama scramble!|标奶|😄😄|女同15|猫娘贴贴|牛乳|牛奶猫|丰胸奶|每日一瓶奶，强健音游人|🥛|奶猫|标牛奶|牛奶|😸😸|巧克力与香子兰|os!|牛奶猫标准|两只猫和谐共处|dx奶|凯尔希打嵯峨|凯尔希嵯峨贴贴|dx牛奶|喝奶|dx奶猫|dx黑白哈基米|黑白哈基米|牛奶猫dx|猫抓板|一天一杯奶强壮音游人|奶牛猫|我从小喝到大|从小喝到大|正宗椰汁椰树牌,190,t+pazolite,DX 4 | DX 8+ | DX 11 | DX 13+ ; STD 6 | STD 8+ | STD 11+ | STD 14
511,若い力 -SEGA HARD GIRLS MIX-,若い力 -sega hard girls mix-|若以力|世嘉少女|年轻的力量|sbga|sega社歌|sega|世嘉社歌|世嘉女孩|若力|世嘉硬件女孩|若力二次元版,162,セガ・ハード・ガールズ,STD 5 | STD 7 | STD 10 | STD 12+ | STD 12+
510,ウミユリ海底譚,ウミユリ海底譚|海百合|海百合海底谭|水神3|在海下面|初音跳海|海底潭|谭|海魔王|初音未来跳海|海底谭|海底捞|舞萌科目二|umiyuri|地雷|屎|百合花,120,n-buna,STD 4 | STD 7 | STD 9+ | STD 13
506,悪戯,悪戯|恶戏|恶习,140,ろん×田中秀和(MONACA),STD 5 | STD 7 | STD 10 | STD 12+
503,L9,l9|轴交互|绿9|屎|大便,256,paraoka,STD 5 | STD 8 | STD 11 | STD 13+
502,ってゐ！ ～えいえんてゐVer～,ってゐ！ ～えいえんてゐver～|永远亭|因幡帝|翘屁股|屁股|翘臀|帝帝|粉裙子,156,石鹸屋,STD 3 | STD 7 | STD 9+ | STD 12 | STD 13
501,ケロ⑨destiny,ケロ⑨destiny|9|acc|kero|⑨|kero9destiny,172,Silver Forest,DX 3 | DX 6 | DX 10 | DX 13 ; STD 4 | STD 7 | STD 10+ | STD 13
500,ロストワンの号哭,ロストワンの号哭|号哭|哭哭|kappa|没有1我要哭了|失去1的号哭|lost one的号哭|lost one 的号哭|鹅哭,162,Neru,STD 4 | STD 6 | STD 10+ | STD 13+ | STD 14
499,みくみくにしてあげる♪【してやんよ】,みくみくにしてあげる♪【してやんよ】|📉|狗·眼·①·瞎|飞龙|把你mikumiku掉|mikumiku,160,ika,STD 4 | STD 6 | STD 9 | STD 11+
497,Caliburne ～Story of the Legendary sword～,caliburne ～story of the legendary sword～|生煎1|圣剑|生煎|咖喱棒|圣剑1|石中剑|圣剑一|福瑞|福瑞1|福瑞跑步|咖喱棒 ～圣剑传说～|额滴圣剑,190,Project Grimoire,STD 5 | STD 9 | STD 12+ | STD 14
491,究極焼肉レストラン！お燐の地獄亭！,究極焼肉レストラン！お燐の地獄亭！|究极烧肉|烤肉,185,ARM＋夕野ヨシミ (IOSYS) feat.藤枝あかね,STD 6 | STD 7 | STD 10+ | STD 12+
489,Cosmic Magic Shooter,cosmic magic shooter|魔术射手|魔弹射手|魔法射手|感情的摩天楼|宇宙魔术射手|cms|摩天轮|宇宙魔法射手,163,SOUND HOLIC feat. Nana Takahashi,STD 5 | STD 7+ | STD 10+ | STD 13+
487,アンハッピーリフレイン,アンハッピーリフレイン|副歌|ur|unhappy refrain|不高兴的副歌|unhappy|💗|不开心,205,wowaka,STD 5 | STD 8 | STD 11+ | STD 13
483,VERTeX,vertex|🌊|芙卡洛斯|水神一|羽落心弦|水神1|芙宁娜|水神,237,Hiro「maimai」より,STD 5 | STD 8+ | STD 11+ | STD 14+
479,FLOWER,flower|全機種制霸|🌹|花|花神|扶寿二|扶老二|街机公交车,173,DJ YOSHITAKA,STD 6 | STD 8 | STD 11+ | STD 13+ | STD 14
474,おこちゃま戦争,おこちゃま戦争|孩子气|孩子气的战争|孩子气战争|战争,175,ギガ/れをる,STD 6 | STD 7 | STD 10+ | STD 13
473,B.B.K.K.B.K.K.,b.b.k.k.b.k.k.|汉堡王|↑↑↓↓↑↓↓|bbk|bbkk|bbkkbkk|bass kick|↑↓|bk|鲈鱼踢踢鲈鱼踢,170,nora2r,STD 6 | STD 8+ | STD 12+ | STD 14
470,明星ロケット,明星ロケット|幻想事变|明星火箭|明星|明星rocket,163,岸田教団&THE明星ロケッツ,STD 5 | STD 7+ | STD 10 | STD 12 | STD 12+
469,緋色のDance,緋色のdance|绯色dance|绯色|绯色之舞,155,岸田教団＆THE明星ロケッツ,STD 5 | STD 7+ | STD 10+ | STD 13 | STD 13+
468,ダブルラリアット,ダブルラリアット|转圈歌|巡音转圈,138,アゴアニキ,STD 5 | STD 6 | STD 10+ | STD 13
467,深海少女,深海少女|深海和少女相比|深海魔男|深海邵壮|溺水双马尾|胖猫2|水神4|初音未来跳海2|dx深海少女|水神5,137,ゆうゆ,DX 2 | DX 6 | DX 9 | DX 13 ; STD 3 | STD 7 | STD 9+ | STD 13
464,シアワセうさぎ,シアワセうさぎ|幸福兔,140,ビートまりお＋あまね（COOL&CREATE）,STD 4 | STD 7 | STD 8+ | STD 11
459,Jack-the-Ripper◆,jack-the-ripper◆|ripper|开膛手|杰哥|jtr|杰哥雷普|开膛手杰克|jack the ripper|杰克开膛手|杰克,210,sasakure.UK,STD 5 | STD 9 | STD 12 | STD 14
457,幻想のサテライト,幻想のサテライト|卫星|标幻想卫星|幻想卫星|homo|幻想的卫星|标准幻想卫星|dx幻想卫星,230,豚乙女,DX 4 | DX 7+ | DX 10 | DX 13 ; STD 4 | STD 8 | STD 11 | STD 14
456,待チ人ハ来ズ。,待チ人ハ来ズ。|待人来|等人|小伞|小伞歌|等的人没有来|待人未至|东方旋转木马,160,豚乙女,STD 3 | STD 7+ | STD 9+ | STD 13
453,からくりピエロ,からくりピエロ|🤡|活动沙口|活动小丑|小丑|派对小丑,102,40mP,STD 3 | STD 6 | STD 10 | STD 12+ | STD 12+
452,レッツゴー!陰陽師,レッツゴー!陰陽師|let'go!阴阳师|恶灵退散！恶灵退散！恶灵退散！|超级蓝绿|阴阳师|林正英|挑眉|仪式魔法|sm9|不要笑挑战,150,「新豪血寺一族 -煩悩解放-」,STD 2 | STD 7 | STD 9+ | STD 13
450,Outlaw's Lullaby,outlaw's lullaby|史蒂夫抽烟|ol|ehk|如龙|如龙2|公奶龙|史蒂夫抽烈焰棒|王源|亡命之徒的摇篮曲,145,庄司英徳「龍が如く２」,STD 4 | STD 8+ | STD 10+ | STD 14
448,言ノ葉カルマ,言ノ葉カルマ|言叶业|soraru|言叶|因果|言叶之业|言叶1,150,そらる・ろん×れるりり,STD 4 | STD 7 | STD 10+ | STD 13 | STD 13
447,エピクロスの虹はもう見えない,エピクロスの虹はもう見えない|圣母|虹见|上海红茶馆|再见不到伊壁鸠鲁的彩虹|伊壁鸠鲁,155,SYNC.ART'S feat.美里,STD 3 | STD 7 | STD 9+ | STD 11+ | STD 13
445,患部で止まってすぐ溶ける～狂気の優曇華院,患部で止まってすぐ溶ける～狂気の優曇華院|患部溶解|患部|优云华院|兔子药|肛塞|优昙华院|座药|overdrive|狂气的优昙华院|标准患部|标患部|绫地宁宁|一把米诺|dx患部|兔子跳|狂气优昙华院|铃仙,200,ARM＋夕野ヨシミ (IOSYS) feat.miko,DX 3 | DX 7+ | DX 11 | DX 13 ; STD 4 | STD 8 | STD 10+ | STD 13+ | STD 14
433,CYCLES,cycles|轮回|🐎🐸🦌|马瓦鲁|cyc|马哇路|马洼路|马瓦路|马挖路|饼饼快乐曲|吗哇路|cycle|🐴🐸🦌|挖马路|玛娃路|玛瓦鲁|圆圈,135,Masayoshi Minoshima feat. 綾倉盟,STD 6 | STD 8 | STD 10+ | STD 13
429,M.S.S.Planet,m.s.s.planet|我是地球|妈杀杀星球|mss|dxmss,145,M.S.S Project,DX 3 | DX 7 | DX 9+ | DX 12+ ; STD 3 | STD 7+ | STD 10+ | STD 12+
426,DRAGONLADY,dragonlady|喇叭|ub|舍得|纵连女士|龙女士|母奶龙|龙玉涛|尼美舒利|龙之梦|龙女,150,Nankumo/CUBE3,STD 4 | STD 8 | STD 12+ | STD 13+
418,お嫁にしなさいっ！,お嫁にしなさいっ！|婚礼|婚礼进行曲|女同7|东方萃翠酒醉|结婚|东方花嫁|萝莉嫁给我|嫁给我吧,180,ARM＋夕野ヨシミ (IOSYS),STD 3 | STD 7+ | STD 10+ | STD 12+
415,sweet little sister,sweet little sister|甜小姐姐|小甜妹|sls|甜二妹|甜小妹|甜蜜小姐姐|甜心小姐姐,168,Silver Forest,DX 5 | DX 7 | DX 10 | DX 13 ; STD 4 | STD 7 | STD 10+ | STD 13
413,天ノ弱,天ノ弱|天之弱|天弱|若叶睦|标准天之弱|dx天弱|dx天之弱,200,164,DX 3 | DX 7 | DX 10 | DX 12+ ; STD 4 | STD 8 | STD 11 | STD 13
410,セツナトリップ,セツナトリップ|标准刹那旅程|刹那旅程|标刹那旅途|刹那旅行|刹那|dx刹那旅程|dx刹那旅行|dx刹那|册那旅途,145,Last Note.,DX 2 | DX 7+ | DX 10+ | DX 13 ; STD 5 | STD 7+ | STD 11 | STD 13
407,裏表ラバーズ,裏表ラバーズ|里表恋人|里表情人|里表|◐,159,wowaka,STD 6 | STD 8 | STD 12+ | STD 13+
406,ぽっぴっぽー,ぽっぴっぽー|菜蔬汁|popipo|波比波比|蔬菜歌|advent|波比波|蔬菜汁|哈基米,150,ラマーズP,STD 4 | STD 7 | STD 9+ | STD 13
405,セガサターン起動音[H.][Remix],セガサターン起動音[h.][remix]|世嘉土星启动音|大b圈|ss|转圈接四押|sbga|土星|启动音|起动音|世嘉土星|夸脱|mon3tr|sega saturn|上虹推荐,148,Hiro,STD 2 | STD 7 | STD 11 | STD 13
404,＊ハロー、プラネット。,"＊ハロー、プラネット。|hello planet|标准你好星球|你好星球|八口一|标准hello planet|dx你好星球|hello,planet.",150,sasakure.UK,DX 2 | DX 7 | DX 9 | DX 12+ ; STD 3 | STD 6 | STD 9+ | STD 12+
402,Garakuta Doll Play,garakuta doll play|lbw|果丹皮|shq|性感小丑在线发牌|酸奶|金盆|扑克牌|管理|鬼牌|轨道炮|绿豆|小丑牌|小丑|🤡|joker|🃏|guy|gdp|国内生产总值|绿小丑|偶买噶|传奇宴谱王|斗地主|法国赌神|四大天王|国民生产总值,256,t+pazolite,STD 6 | STD 9 | STD 13 | STD 14 | STD 14+
401,しゅわスパ大作戦☆,しゅわスパ大作戦☆|下药歌|ymn|修哇大作战|炎拳|修哇|大作战,140,SOUND HOLIC feat. Nana Takahashi,STD 5 | STD 7 | STD 9+ | STD 12+
400,全人類ノ非想天則,全人類ノ非想天則|全人类|非想天则|高达|全人类的非想天则|则|绯想天|全人类的飞上天|超级机器人|非想天則,168,SOUND HOLIC feat. 匠眞,STD 4 | STD 7+ | STD 10+ | STD 13
399,放課後ストライド,放課後ストライド|放课后冲|放课后|放课后stride,225,Last Note.,STD 5 | STD 8 | STD 10+ | STD 13
398,ローリンガール,ローリンガール|roiling giri|rolling girl|翻滚少女|头皮屑|滚女,195,wowaka,DX 4 | DX 7+ | DX 10+ | DX 13 ; STD 4 | STD 7 | STD 9+ | STD 13
397,L'épilogue,l'épilogue|法文歌|后记|lepilogue|钟离,145,SOUND HOLIC feat. Nana Takahashi,STD 5 | STD 8 | STD 11+ | STD 13+
392,ウサテイ,ウサテイ|帝帝跑跑跑|石门快乐歌|因幡帝|🐇|乌撒|兔子跑|兔子快跑|小老帝|兔子|追逐战|兔子帝,190,あまね＋ビートまりお(COOL＆CREATE),STD 5 | STD 7 | STD 10+ | STD 14
391,夜咄ディセイブ,夜咄ディセイブ|夜咄deceive|kano角色歌|夜出|夜谈欺骗|夜咄,260,じん 「カゲロウプロジェクト」,STD 5 | STD 8+ | STD 12 | STD 13+
390,"Help me, ERINNNNNN!!（Band ver.）",永琳,183,ビートまりお,STD 6 | STD 7 | STD 11+ | STD 12
389,魔理沙は大変なものを盗んでいきました,魔理沙は大変なものを盗んでいきました|魔理沙|123123|魔理沙大变|魔理沙大变态|魔理沙痴|魔理沙偷走了重要的东西|大盗魔理沙|魔理沙偷走重要的东西|魔理沙大变盗|123|魔理沙大盗|魔理沙盗大变|魔理沙偷大便|魔理沙大便,170,ARM＋夕野ヨシミ (IOSYS) feat.藤咲かりん,DX 3 | DX 6 | DX 10 | DX 13+ ; STD 6 | STD 7 | STD 9 | STD 13
380,いーあるふぁんくらぶ,いーあるふぁんくらぶ|12|中日友好歌|12fan|fanclub|一二俱乐部|熊猫头|12fanclub|烟雾列车|dx王力宏|王力宏|周杰伦|一二粉丝俱乐部|1 2 fan club,145,みきとP,DX 2 | DX 6 | DX 8 | DX 11 ; STD 4 | STD 7 | STD 8+ | STD 12 | STD 12+
379,Burning Hearts ～炎のANGEL～,burning hearts ～炎のangel～|炎天使|br|阳炎|烧心|炎之天使,155,光吉猛修「バーニングレンジャー」,STD 5 | STD 8 | STD 10+ | STD 12+ | STD 13+
362,ナイト・オブ・ナイツ,ナイト・オブ・ナイツ|夜骑士|标夜骑|原版夜骑|st夜骑|std夜骑|nok|夜骑|标准夜骑|骑士之夜|night of knights|dx标夜骑|dx夜骑|幻梦,180,ビートまりお,DX 5 | DX 7+ | DX 11+ | DX 13 ; STD 4 | STD 8 | STD 12 | STD 13 | STD 14
361,Grip & Break down !!,grip & break down !!|grip|gbd|红魔馆内战|grip &amp|break down !!|东方铁拳乡|红魔馆爆炸|说的道理,160,SOUND HOLIC feat. Nana Takahashi,DX 5 | DX 7 | DX 9 | DX 13 ; STD 4 | STD 7 | STD 9+ | STD 13
360,Bad Apple!! feat.nomico,坏苹果|好华为|烂苹果|吃一堑吃一堑|吃一堑吃一堑吃一堑|年年考年年错|badapple|bad apple,138,Masayoshi Minoshima,STD 3 | STD 6 | STD 10+ | STD 12 | STD 13
359,チルノのパーフェクトさんすう教室,チルノのパーフェクトさんすう教室|琪露诺的完美算术教室|琪露诺的完美算数教室|数学课堂|⑨|算数教室|琪露诺|⑨章算数|baka|算术教室|琪露诺教室|9教室|1+1=9|幻想乡没有巴士|这是啥子角色|数学教室|9,175,ARM＋夕野ヨシミ (IOSYS) feat.miko,DX 3 | DX 6 | DX 9+ | DX 13 ; STD 3 | STD 7 | STD 10 | STD 13
358,カゲロウデイズ,カゲロウデイズ|车祸歌|阳炎眩乱|车祸曲|阳炎|车祸,200,じん,STD 5 | STD 7 | STD 11+ | STD 13 | STD 14
357,脳漿炸裂ガール,脳漿炸裂ガール|力一儿|脑浆炸裂少女|脑浆炸裂|脑浆炸裂女孩|脑浆炸裂谱|🤯👧|标🤯|脑浆炸裂力一儿|麦当劳1+1|脑裂|标脑浆|吸溜|标脑|脑浆|🤯|标准脑浆|dx脑浆炸裂|dx脑浆|脑瘫炸裂|brain fluid explosion girl,155,れるりり,DX 4 | DX 6 | DX 11 | DX 12+ ; STD 5 | STD 7 | STD 12+ | STD 14
345,39,39|标39|初音未来|标准39|dx39|谢谢|三九|thank you|阿里嘎多,175,sasakure.UK x DECO*27,DX 3 | DX 7 | DX 9 | DX 12+ ; STD 5 | STD 8+ | STD 11 | STD 13 | STD 13
338,Tell Your World,tell your world|告诉你的世界|tyw|pjsk新手教程,150,livetune,STD 6 | STD 7 | STD 10 | STD 12 | STD 13
335,Like the Wind [Reborn],like the wind [reborn]|蓝的盆|一块钱|莱克.德.万帝|野兽先辈|动力甩尾|十段之壁|像风一样自由|像风一样|像风一样复兴的|如风|三潭印月,200,sampling masters MEGA「パワードリフト」,STD 6 | STD 9 | STD 11 | STD 14
329,御旗のもとに,御旗のもとに|妹妹v50|御旗|dx御旗,147,「サクラ大戦３ ～巴里は燃えているか～」,DX 3 | DX 6 | DX 10+ | DX 12+ ; STD 5 | STD 7+ | STD 12 | STD 12+
319,千本桜,千本樱,154,黒うさP,DX 4 | DX 6 | DX 9 | DX 12 ; STD 6 | STD 8 | STD 10+ | STD 13
318,ゴーゴー幽霊船,ゴーゴー幽霊船|幽灵船|gogo幽灵船|憋憋憋,180,米津玄師,DX 3 | DX 7 | DX 10 | DX 13 ; STD 5 | STD 8 | STD 11 | STD 12+
317,スイートマジック,スイートマジック|甜甜魔法|sm|羽泽鸫|sweet magic|sweetmagic|swmg|甜蜜魔法,123,ろん×Junky,STD 4 | STD 7 | STD 10+ | STD 12
316,腐れ外道とチョコレゐト,腐れ外道とチョコレゐト|外道|异端|该死的异端及巧克力|巧克力|腐外道|红雷小曲|🍫|该死的异端和巧克力|异端巧克力,260,ピノキオピー,STD 6 | STD 9 | STD 12+ | STD 13+
314,ロミオとシンデレラ,ロミオとシンデレラ|罗密欧与辛德瑞拉|灰姑娘|罗密欧|罗密欧与仙度瑞拉|罗密欧与灰姑娘|口三才|罗密欧和辛德瑞拉|辛德瑞拉|罗密欧辛德瑞拉,170,doriko,STD 5 | STD 8+ | STD 11 | STD 12+ | STD 13
311,おちゃめ機能,おちゃめ機能|机能|五月病|天真浪漫机能|天真烂漫机能,150,ろん,STD 5 | STD 8 | STD 9 | STD 13+
308,Reach For The Stars,reach for the stars|一拳超人|索尼克缤纷色彩|立直为了星|索3|摘星|追星1|追星|索尼克,203,ソニック カラーズ,STD 5 | STD 8+ | STD 10+ | STD 13+
298,マトリョシカ,マトリョシカ|俄罗斯套娃|套娃|😋🤗,205,ハチ,STD 6 | STD 8+ | STD 9+ | STD 11+ | STD 13
297,ジングルベル,ジングルベル|铃儿响叮当|别急15|标圣诞|圣诞歌|jingle bell|鸡公煲|圣诞树|🎄|圣诞|标准圣诞|dx圣诞|dx圣诞歌|dx鸡公煲|屎|金钩表,100,SEGA Sound Unit[H.],DX 5 | DX 7+ | DX 10+ | DX 14+ ; STD 6 | STD 7+ | STD 10+ | STD 14 | STD 14
